Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
9760000	1.5	8000.0	853409.6573805575	-247.45385941248202	40.40530049691424	1220.0	0.05083911772817373	0.4294053949415684	-0.04396085688294693	40.40255165100098	6.05359673500061e-09	-15883602.9375	38.90255165100098	0.04096196033060551	-0.003425836155656725	0.00031039654822961893	0.0	12.893953680992126	0.0	0.10737418240000006	0.9963423907756805	0.2890581041574478	1.2854005098342896	1600.0	0.0	333.04063900525364	1220.0	38842.112718105316	1765.4400198459625	552.8366803903979	10008.701807498932	27067.97089076042	263.2382921582444	1150.0	9760000.0
9784400	1.5	8020.0	855827.6127461349	-404.6506647353675	120.89776827886536	1220.0	0.08066641818732023	0.5636231154203415	0.029032977984027486	120.89031028747559	-4.656612873077393e-10	-37528868.0	119.39031028747559	0.007154110760893673	0.0018060633592540398	0.0004589976815623231	0.0	7.0833271741867065	0.0	0.10737418240000006	3.2704325914382935	0.30888407677412033	3.5793166160583496	1604.0	0.0	333.04063900525364	1220.0	38930.79128098488	1768.8476557731628	553.1510850052964	10030.888249635696	27131.05537557602	263.2908574071994	1149.0	9784400.0
9808800	1.5	8040.0	856617.090437167	-249.63534246281966	39.47388455160703	1220.0	0.05083911772817373	0.4294053949415684	-0.03992815334746869	39.4721794128418	1.3969838619232176e-09	-48788426.4375	37.9721794128418	0.026644726749509573	-0.001794857977074571	0.00016429685979346687	0.0	22.23151683807373	0.0	0.10737418240000006	1.0561439990997314	0.28152672946453094	1.3376707136631012	1608.0	0.0	333.04063900525364	1220.0	39013.18857598305	1772.3019478321075	553.4497105303187	10051.255162715912	27189.631465435028	263.38792891642333	1148.0	9808800.0
9833200	1.5	8060.0	859099.6314561897	-408.53705086249283	124.12705095113222	1220.0	0.08066641818732023	0.5636231154203415	0.0284433353777791	124.11920547485352	-9.89530235528946e-10	-40974041.0	122.61920547485352	0.006873277307022363	0.0018710724543780088	0.0005097464490972925	0.0	7.081810116767883	0.0	0.10737418240000006	3.293891429901123	0.30169906467199326	3.5955904722213745	1612.0	0.0	333.04063900525364	1220.0	39102.47578191757	1775.680409669876	553.7708219593485	10071.26792383194	27255.527448415756	263.4354195675458	1147.0	9833200.0
9857600	1.5	8080.0	859911.5375798705	-246.29796287044482	40.5953061840462	1220.0	0.05083911772817373	0.4294053949415684	-0.03808930679148137	40.59117889404297	9.313225746154785e-10	-6272737.375	39.09117889404297	0.028198708780109882	-0.0026152738137170672	0.000253561887802789	0.0	9.014922857284546	0.0	0.10737418240000006	1.032006412744522	0.274882547557354	1.3068889677524567	1616.0	0.0	333.04063900525364	1220.0	39186.78111100197	1779.076281785965	554.0852913908914	10091.249089717865	27316.45573949814	263.5179048007527	1146.0	9857600.0
9882000	1.5	8100.0	862235.0672943961	-401.9744365226754	116.17648572627645	1220.0	0.08066641818732023	0.5636231154203415	0.029273242602949168	116.16841888427734	3.4924596548080444e-10	-33166969.0	114.66841888427734	0.0073268451960757375	0.0019866237125825137	0.000539146381925093	0.0	6.829935193061829	0.0	0.10737418240000006	3.1469000577926636	0.29337307065725327	3.44027316570282	1620.0	0.0	333.04063900525364	1220.0	39277.10528588295	1782.8338277339935	554.2860947708267	10111.279222726822	27382.992235422134	263.560261759727	1145.0	9882000.0
9906400	1.5	8120.0	863009.1369500654	-251.08555105702953	38.703482783465475	1220.0	0.05083911772817373	0.4294053949415684	-0.03792124891500981	38.70137691497803	-4.423782229423523e-09	-22164881.25	37.20137691497803	0.024717082735151052	-0.001711543693090789	0.00012952040151503752	0.0	16.482439517974854	0.0	0.10737418240000006	1.0867967307567596	0.2681696265935898	1.3549663722515106	1624.0	0.0	333.04063900525364	1220.0	39364.00794696808	1786.2263767719269	554.599356992078	10133.616548538208	27444.165021657944	263.623864583241	1144.0	9906400.0
9930800	1.5	8140.0	865137.6106290284	-395.0307323790198	106.42368394815408	1220.0	0.08066641818732023	0.5636231154203415	0.029857315426601083	106.41500663757324	2.3865140974521637e-09	-28127268.375	104.91500663757324	0.007632571330759674	0.0022962218208704144	0.0006964714848436415	0.0	6.699351489543915	0.0	0.10737418240000006	3.03561133146286	0.2878803536295891	3.32349169254303	1628.0	0.0	333.04063900525364	1220.0	39454.98660206795	1789.6632769107819	554.8976798105842	10153.824872732162	27511.498452425003	263.6589606378631	1143.0	9930800.0
9955200	1.5	8160.0	865935.2713375072	-249.0861255457991	39.883035423941266	1220.0	0.05083911772817373	0.4294053949415684	-0.044040903955026245	39.882479667663574	9.778887033462524e-09	-309869323.0	38.382479667663574	0.04294151160866022	-0.0006406950051314197	9.939009544268629e-06	0.0	60.52685213088989	0.0	0.10737418240000006	1.0824302434921265	0.26649171859025955	1.3489219546318054	1632.0	0.0	333.04063900525364	1220.0	39540.39606976509	1793.080082654953	555.2010808831066	10173.683715820312	27573.632271289825	263.7326585921891	1142.0	9955200.0
9979600	1.5	8180.0	868281.102938455	-401.04411758196636	117.2915800473875	1220.0	0.08066641818732023	0.5636231154203415	0.03075084452715804	117.27992057800293	-5.820766091346743e-11	-17713882.75	115.77992057800293	0.008166867832187563	0.00310004546190612	0.0011773623700719327	0.0	4.8743786215782166	0.0	0.10737418240000006	3.1200591325759888	0.29686281830072403	3.41692191362381	1636.0	0.0	333.04063900525364	1220.0	39633.09210085869	1796.5071077346802	555.5001679110446	10193.77552318573	27642.80946993828	263.7553046030338	1141.0	9979600.0
10004000	1.5	8200.0	869068.3183429501	-251.32166069444702	39.360770224755996	1220.0	0.08066585753113031	0.026752631179988384	0.031788628846712186	39.36009216308594	-2.9103830456733693e-10	-545108988636.0	37.86009216308594	0.008587636693846434	0.0002268325583258957	1.0658164924251534e-05	0.0	391.582555770874	0.0	0.10737418240000006	1.0234277099370956	0.2593822628259659	1.2828099727630615	1640.0	0.0	333.04063900525364	1220.0	39721.407091856	1800.1773126125336	555.7230351648832	10214.191675901413	27707.038103342056	263.8100098081677	1140.0	10004000.0
10028400	1.5	8220.0	870377.0223310771	-197.7845196020918	65.43519940635375	1220.0	0.05083913262933493	0.16097180359065533	-0.029115247862016247	65.42822647094727	-1.6298145055770874e-09	-10849898.5	63.928226470947266	0.014866319252178073	-0.005025806894991547	0.0020411182995303534	0.0	5.970985949039459	0.0	0.10737418240000006	0.742082267999649	0.3791794404387474	1.121261715888977	1644.0	0.0	333.04063900525364	1220.0	39807.35167694092	1803.6116616725922	556.0176956662661	10234.2698700428	27769.470145225525	263.87929177420443	1139.0	10028400.0
10052800	1.5	8240.0	871317.4441713373	-317.12880432721676	47.02109201300614	1220.0	0.08066644612699747	0.29518955759704113	0.03306690530454537	47.01888561248779	-6.402842700481415e-10	-63277026.0	45.51888561248779	0.009272164839785546	0.0006374945587594993	4.395757241582032e-05	0.0	23.938135862350464	0.0	0.10737418240000006	1.636675477027893	0.32566413283348083	1.962339609861374	1648.0	0.0	333.04063900525364	1220.0	39899.84176111221	1807.0101537704468	556.3222751695205	10254.34625506401	27838.485352277756	263.9026708128069	1138.0	10052800.0
10077200	1.5	8260.0	872597.9212703157	-200.13888377981968	64.02385494891602	1220.0	0.007922617951408029	-0.09068649623077363	0.007638982718611853	64.02389907836914	-6.984919309616089e-10	-4520292288.0	62.52389907836914	0.010887127253226936	1.9763485397561453e-05	1.1620971207548791e-06	0.0	145.88220405578613	0.0	0.12247367680000006	0.7050903141498566	0.38092001527547836	1.0860103070735931	1652.0	0.0	333.04063900525364	1220.0	39985.14026808739	1810.483381986618	556.6027338479313	10274.18072628975	27900.47615981102	263.97617744323634	1137.0	10077200.0
10101600	1.5	8280.0	873751.905468121	-209.12502084097673	57.699209890270446	1220.0	0.05083911772817373	0.19452621799428016	-0.04511167658889903	57.6969690322876	9.313225746154785e-09	-41147920.5	56.1969690322876	0.04414278641343117	-0.0020747652306454256	9.786971349967644e-05	0.0	15.624932527542114	0.0	0.10737418240000006	0.730134055018425	0.34978754818439484	1.0799215734004974	1656.0	0.0	333.04063900525364	1220.0	40070.73064303398	1813.8634541034698	556.9107187835632	10294.299666404724	27962.567522525787	264.0467121919189	1136.0	10101600.0
10126000	1.5	8300.0	874749.4602919581	-324.22374144167196	49.87774119184928	1220.0	0.08066641818732023	0.32874391227960587	0.02959723434731565	49.87671756744385	5.820766091346741e-10	-329952960.0	48.37671756744385	0.007472211087588221	0.00030137927387841046	1.2774915717272961e-05	0.0	50.6780800819397	0.0	0.10737418240000006	1.8559778034687042	0.3287597745656967	2.1847375631332397	1660.0	0.0	333.04063900525364	1220.0	40161.568377017975	1817.6680688858032	557.0874117960959	10314.818845272064	28029.081462860107	264.0837243636487	1135.0	10126000.0
10150400	1.5	8320.0	875950.3584980824	-205.68922870974134	60.04491030621854	1220.0	0.05083911772817373	0.19452621799428016	-0.035001514242870346	60.038960456848145	-3.725290298461914e-09	-7366038.40625	58.538960456848145	0.023353072348982096	-0.004420257842866704	0.0008553888292226475	0.0	6.049071550369263	0.0	0.10737418240000006	0.7523287683725357	0.3721008971333504	1.1244296729564667	1664.0	0.0	333.04063900525364	1220.0	40246.321861982346	1821.1215651035309	557.3708089840202	10335.46949505806	28089.730801820755	264.1599763066035	1134.0	10150400.0
10174800	1.5	8340.0	876932.7053210278	-319.86778510022316	49.11734114727288	1220.0	0.08066641818732023	0.32874391227960587	0.030998907306643675	49.113341331481934	1.1641532182693487e-10	-25691853.125	47.613341331481934	0.008214795670937747	0.0010731001239037141	0.00014051550078875152	0.0	14.228867530822754	0.0	0.10737418240000006	1.725009262561798	0.30536408722400665	2.030373364686966	1668.0	0.0	333.04063900525364	1220.0	40337.21143388748	1824.6647851467133	557.6257120116388	10355.656644821167	28156.8900039196	264.1944219581408	1133.0	10174800.0
10199200	1.5	8360.0	878138.1418685075	-204.5991268516268	60.271827373985424	1220.0	0.009870285168290138	-0.07390928990207613	0.011194383029321742	60.27183723449707	3.958120942115784e-09	-9460974976.0	58.77183723449707	0.012003633892163634	1.1806564543803692e-05	3.6909675316110224e-07	0.0	230.58141326904297	0.0	0.12079595520000005	0.7215637415647507	0.369088277220726	1.0906520187854767	1672.0	0.0	333.04063900525364	1220.0	40422.099966049194	1828.0764384269714	557.919777620253	10375.683151721954	28218.34037590027	264.26889626318194	1132.0	10199200.0
10223600	1.5	8380.0	879356.5109466282	-205.1639115266059	60.91845390603612	1220.0	0.05083911772817373	0.19452621799428016	-0.05068957378232808	60.915926933288574	7.916241884231567e-09	-679680191.75	59.415926933288574	0.07528434740379453	-0.008674695269291988	0.0012341199409036108	0.0	40.63403803110123	0.0	0.10737418240000006	0.7176200449466705	0.3705476373434067	1.0881676971912384	1676.0	0.0	333.04063900525364	1220.0	40507.12445282936	1831.4690675735474	558.2185460300954	10395.654306650162	28280.001078605652	264.3419975217151	1131.0	10223600.0
10248000	1.5	8400.0	880387.7922913448	-324.3766089677232	51.56406723583477	1220.0	0.08066641818732023	0.32874391227960587	0.03089681566219582	51.560630798339844	1.7462298274040225e-10	-66068243.25	50.060630798339844	0.007987361459527165	0.0008990402275230736	0.00010414305074846197	0.0	20.083399295806885	0.0	0.10737418240000006	1.7360683679580688	0.31158243119716644	2.047650784254074	1680.0	0.0	333.04063900525364	1220.0	40596.111010074615	1834.9028115272522	558.5036948888993	10415.62136888504	28345.586829662323	264.3880435177988	1130.0	10248000.0
10272400	1.5	8420.0	881677.982447455	-200.16133044250253	64.50950780551098	1220.0	0.05083911772817373	0.19452621799428016	-0.041976187322288805	64.50717735290527	-2.3283064365386963e-09	-107234115.3125	63.00717735290527	0.034786734730005264	-0.0032363072023144923	0.0003759177834581351	0.0	18.68791902065277	0.0	0.10737418240000006	0.7423399537801743	0.38599686324596405	1.128336787223816	1684.0	0.0	333.04063900525364	1220.0	40678.53321814537	1838.3001935482025	558.79883144508	10435.970165729523	28404.262858867645	264.47833084561006	1129.0	10272400.0
10296800	1.5	8440.0	882786.4052536476	-327.0824424853767	55.42114030962737	1220.0	0.08066641818732023	0.32874391227960587	0.0333637369689761	55.41706943511963	-2.270098775625229e-09	-37913665.75	53.91706943511963	0.009357460599858314	0.0011506280497997068	0.0001427905481250491	0.0	14.938366651535034	0.0	0.10737418240000006	1.8959955275058746	0.3035493865609169	2.199544906616211	1688.0	0.0	333.04063900525364	1220.0	40767.440345048904	1841.7335364818573	559.0819625117595	10456.278585910797	28469.42822265625	264.52441957287226	1128.0	10296800.0
10321200	1.5	8460.0	883989.1488726728	-205.78693109414343	60.13718095126376	1220.0	0.006785648147342727	0.04353124101180583	-0.01052524445128089	60.137349128723145	1.3969838619232178e-09	-71912114.0	58.637349128723145	0.02310472633689642	0.0008457973453914747	0.00012167517616035184	0.0	19.044142365455627	0.0	0.12918456320000005	0.7474781572818756	0.36662641167640686	1.1141045689582825	1692.0	0.0	333.04063900525364	1220.0	40849.91042089462	1845.1040434837341	559.3830893412699	10476.302317857742	28528.504059553146	264.6135427550125	1127.0	10321200.0
10345600	1.5	8480.0	885270.4920058781	-201.21378325958074	64.06715666026304	1220.0	0.05083913262933493	0.16097180359065533	-0.04700938689598788	64.06455612182617	5.587935447692871e-09	-92531063.5	62.56455612182617	0.04991905903443694	-0.0034489278696128167	0.0002509672303858679	0.0	17.234198927879333	0.0	0.10737418240000006	0.6637167632579803	0.379940390586853	1.0436571538448334	1696.0	0.0	333.04063900525364	1220.0	40931.99773287773	1848.495079278946	559.6769023607882	10496.102807044983	28587.399846553802	264.70503659035234	1126.0	10345600.0
10370000	1.5	8500.0	886253.3069200582	-317.6781910731628	49.14074570900303	1220.0	0.08066644612699747	0.29518955759704113	0.0337020202042142	49.135488510131836	-1.3387762010097504e-09	-27302128.3125	47.635488510131836	0.009673099091742188	0.001581051001267042	0.0002707618850763538	0.0	13.49567723274231	0.0	0.10737418240000006	1.7099728286266327	0.31127163767814636	2.0212444961071014	1700.0	0.0	333.04063900525364	1220.0	41021.88120293617	1851.9445333480835	559.9519755190692	10516.716316223145	28653.220353364944	264.7438541316654	1125.0	10370000.0
10394400	1.5	8520.0	887513.1972151423	-201.4635773127797	62.99451475420602	1220.0	0.05083913262933493	0.16097180359065533	-0.04510266505029126	62.99136734008789	8.847564458847046e-09	-65870463.78125	61.49136734008789	0.05163270724005997	-0.005784840555861592	0.0007304978830688924	0.0	14.654466569423676	0.0	0.10737418240000006	0.692463755607605	0.3808881714940071	1.0733519494533539	1704.0	0.0	333.04063900525364	1220.0	41104.905583143234	1855.5603153705597	560.1758085629361	10536.82376408577	28712.521503686905	264.82989535457955	1124.0	10394400.0
10418800	1.5	8540.0	888406.543712599	-314.4153837366705	44.667324872834136	1220.0	0.08066644612699747	0.29518955759704113	0.03297990218812563	44.664106369018555	-4.656612873077393e-10	-32607089.0	43.164106369018555	0.00932550651486963	0.0008851925522321835	8.421757092946791e-05	0.0	17.765495777130127	0.0	0.10737418240000006	1.6093072593212128	0.29287509620189667	1.9021823704242706	1708.0	0.0	333.04063900525364	1220.0	41195.67824316025	1858.996434211731	560.4529308534084	10559.754549741745	28776.927259206772	264.8621978488759	1123.0	10418800.0
10443200	1.5	8560.0	889658.1364575779	-202.32802647601903	62.57963724894647	1220.0	0.05083913262933493	0.16097180359065533	-0.047336354467590325	62.576531410217285	-3.725290298461915e-09	-29605000.0	61.076531410217285	0.0534532256424427	-0.0038682812300976366	0.0002828404021784081	0.0	11.460326910018921	0.0	0.10737418240000006	0.6884372681379318	0.3720630332827568	1.060500293970108	1712.0	0.0	333.04063900525364	1220.0	41277.38399386406	1862.5153481960297	560.7041042703319	10580.136069059372	28834.732576608658	264.95584937456795	1122.0	10443200.0
