Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
1079700	1.5	885.0	262387.72191523743	-2.9044654813313864	331.752373359249	1220.0	0.02289157509659141	42.68419367302084	-9799825926.714758	-56.366374250318216	15914027.3065574	617881330.7803276	-210189177.57377046	7192873145645664.0	1.2678911604001408e+16	1.98717847452465e+16	107970.0	-5.973020603557275	327.6068650651595	1220.0	3343.9144928455353	705.3745963573456	612.2704194768136	1025.6021358966827	1612.937760591507	409.20359075754186	1373.0	1079700.0
1085800	1.5	890.0	264025.39938204235	-6.715820873708813	327.5354933609782	1220.0	0.022951143076780645	42.57081460625315	-10380322789.140976	-54.99599508066647	18927037.9967213	671704626.8852464	-222823882.70163932	1.0111229356214588e+16	1.687034176041295e+16	2.698157114743163e+16	108580.0	-8.346203670053558	325.5093867112139	1220.0	3366.446564912796	709.4909815788269	612.1571820877973	1031.6991457939148	1625.2564375400543	408.6632109361533	1372.0	1085800.0
1091900	1.5	895.0	265660.2218213998	-8.347989874776646	326.9644878714898	1220.0	0.022880679060747696	42.704996575714475	-11047117827.357372	-53.62798495058162	22499006.160655715	729358452.1442627	-236077340.35409847	1.3952490087045266e+16	2.239924956439876e+16	3.6351739700730536e+16	109190.0	-9.872116935302547	324.5194419430806	1220.0	3385.4814097881317	713.3114516735077	612.299156245582	1037.3472306728363	1634.8227274417877	408.61921850599686	1371.0	1091900.0
1098000	1.5	900.0	267287.30069043837	-9.10288921568505	325.415773807711	1220.0	0.02283651495449845	42.7895187594294	-11714664736.73442	-52.192802829429766	26733105.009836085	790107018.9114769	-249478833.94098336	1.926486285328036e+16	2.9572822345977216e+16	4.883768529431017e+16	109800.0	-14.060919109412215	320.61491861086523	1220.0	3404.372803926468	717.2888486385345	612.3056295014665	1042.9756047725677	1644.1083505153656	408.6213971242831	1370.0	1098000.0
1104100	1.5	905.0	268897.80887191877	-12.999735763728552	322.101636296076	1220.0	0.02283933459623175	42.78411270199568	-12398797855.895084	-50.70949663256041	31745998.111475427	855727660.27541	-263636033.80983618	2.6390907178235212e+16	3.899616463627031e+16	6.538707184618968e+16	110410.0	-14.823059029893823	319.3358374312068	1220.0	3423.131292819977	721.1482765674591	612.4121964239171	1048.6254308223724	1653.3575854301453	408.6258105098373	1369.0	1104100.0
1110200	1.5	910.0	270498.18984256126	-14.755970501961277	320.07619412849743	1220.0	0.02280911146115399	42.842128690680994	-13122809924.826216	-49.165214144597236	37680287.14754099	925507155.3049189	-278209627.06885207	3.6024766660378496e+16	5.128447705273045e+16	8.730924368846581e+16	111020.0	-16.779397267370207	317.1579278975455	1220.0	3441.7739918231964	725.0083374977112	612.5170939863873	1054.265112876892	1662.5005414485931	408.6476867198319	1368.0	1110200.0
1116300	1.5	915.0	272104.7694789089	-13.884634462898527	321.3159272695311	1220.0	0.022630580165826766	43.18799662547082	-13952213868.275408	-47.75408964938804	44711688.98360654	999661053.7967207	-293123779.19999987	4.901165642285396e+16	6.755664218044523e+16	1.1656829850472605e+17	111630.0	-24.05336240887707	310.4949435119079	1220.0	3460.845556974411	728.8645875453949	612.6240835814924	1059.9898545742035	1671.9911148548126	408.6046032133623	1367.0	1116300.0
1122400	1.5	920.0	273650.89733079774	-24.602814872317072	309.2255703777686	1220.0	0.02292874960316488	42.61336825196821	-14526935884.380339	-45.780151085775394	53003270.918032736	1078587351.8163934	-308353823.7377052	6.551699377606394e+16	8.760416252537368e+16	1.53121156674607e+17	112240.0	-29.531061877469302	303.69923976013837	1220.0	3479.9742810726166	732.816127538681	612.650272187551	1065.6318776607513	1681.5262758731842	408.567667848372	1366.0	1122400.0
1128500	1.5	925.0	275191.10416216834	-26.214823405501857	308.04136627411833	1220.0	0.02287940583691635	42.70742872992275	-15347887491.777063	-44.10249642544103	62773526.5114755	1163743707.908197	-324524769.99344265	8.868642784575037e+16	1.150665898043951e+17	2.037530176923911e+17	112850.0	-35.81531131000007	297.5779381165691	1220.0	3498.596009016037	736.6711955070496	612.7564139239925	1071.2397286891937	1690.6850848197937	408.5918611833087	1365.0	1128500.0
1134600	1.5	930.0	276665.424244035	-35.709689843476944	294.8640163733245	1220.0	0.023150697274067107	42.195243243069726	-15982095678.950815	-42.125137097718294	74270298.9114754	1254367175.3442612	-340957185.4688525	1.1692623906546875e+17	1.4821142478482624e+17	2.6513766368131258e+17	113460.0	-44.03008904723151	286.4343687971544	1220.0	3517.285454750061	740.5113077163696	612.8738282195545	1076.930722951889	1699.8434240818024	408.60363137997535	1364.0	1134600.0
1140700	1.5	935.0	278102.30833423015	-41.900526492361806	287.37681803903894	1220.0	0.02327539682478092	41.963821735374964	-16731021065.232784	-40.22357496668077	87782850.89836065	1350873716.8786902	-357979047.4491804	1.5526741782001398e+17	1.9186433042701658e+17	3.471317478949839e+17	114070.0	-47.719426774855734	279.10223883489203	1220.0	3535.9723558425903	744.3930068016052	612.955785224897	1082.575800895691	1709.0035481452942	408.62173607634486	1363.0	1140700.0
1146800	1.5	940.0	279490.87457084627	-46.80535238342679	277.71324732322057	1220.0	0.023463851101858633	41.61874982324566	-17453196215.816395	-38.18578304853597	103652869.07540986	1453294464.4196715	-375419308.27540994	2.0318522822614794e+17	2.4635233228609405e+17	4.495375605404059e+17	114680.0	-51.517553265902656	275.13775702709154	1220.0	3554.9235258102417	748.2746200561523	613.0369622393133	1088.359044790268	1718.2898609638214	408.6011604974432	1362.0	1146800.0
1152900	1.5	945.0	280858.10694984946	-51.72088201427101	273.4464758006433	1220.0	0.023506522227836647	41.54138448501712	-18286404644.931168	-36.25321305071721	122270754.99016394	1561679367.9737706	-393140125.2196723	2.671807368151658e+17	3.17640924737219e+17	5.848216608764554e+17	115290.0	-60.27253711174623	261.9208244877099	1220.0	3573.6253237724304	752.1281170845032	613.1402210937258	1094.0054297447205	1727.4917769432068	408.61284472202453	1361.0	1152900.0
1159000	1.5	950.0	282156.6761741867	-61.77402255748204	259.7138448674417	1220.0	0.023818677065800525	40.98385986079076	-18939519150.58362	-34.05964123147435	144040777.46885258	1676249815.9213116	-411188241.2065573	3.448389670523654e+17	4.031774950194405e+17	7.480164625505883e+17	115900.0	-74.30918886573683	234.85576051789167	1220.0	3592.244653701782	755.9643812179565	613.2564066749816	1099.655723810196	1736.6245486736298	408.63380507351087	1360.0	1159000.0
1165100	1.5	955.0	283368.44662394875	-73.26156211635532	242.35408995240846	1220.0	0.02425047883466827	40.2362991600153	-19545916224.62951	-31.729546156085892	169354964.22295058	1798877183.790164	-430374205.1672132	4.426293134930433e+17	5.0920255400852845e+17	9.518318679521917e+17	116510.0	-78.99546308115103	234.26370461773124	1220.0	3611.2066287994385	759.9419600963593	613.2573597342973	1105.322717666626	1745.9419510364532	408.6256925878281	1359.0	1165100.0
1171200	1.5	960.0	284525.6181984349	-79.51612828183204	231.4343148972278	1220.0	0.024506633937590578	39.80527756470488	-20265634993.940994	-29.498768709526715	198758540.40655726	1926133999.6327872	-449439441.31147575	5.6533126263678317e+17	6.41295079805949e+17	1.2066263422174226e+18	117120.0	-104.58051934803612	197.48439349942427	1220.0	3630.06307387352	763.84920835495	613.314767987956	1111.0264108181	1755.18745470047	408.6226830767566	1358.0	1171200.0
1177300	1.5	965.0	285519.88947582885	-101.17892571909769	198.85425547879316	1220.0	0.025461520795504972	38.27495172152254	-20472472471.92131	-26.672088210309152	232530820.82622966	2056746897.4163923	-468892382.16393477	7.05124697127881e+17	7.876927635591994e+17	1.4928174585466388e+18	117730.0	-112.03933342106696	185.46444335540806	1220.0	3648.8648719787598	767.7989332675934	613.3376585922853	1116.7442779541016	1764.3216607570648	408.63347977612085	1357.0	1177300.0
1183400	1.5	970.0	286444.860968056	-112.42609647828223	184.99429844543525	1220.0	0.025857364918519428	37.67370101907736	-21159442989.324608	-24.283065483218326	271203226.6229506	2197692110.6885242	-490300909.3245897	8.845101305025581e+17	9.751630519336362e+17	1.859673181647608e+18	118340.0	-128.65963253189483	162.08352172761383	1220.0	3667.6843178272247	771.6915452480316	613.4057097228608	1122.4792058467865	1773.5135667324066	408.63361649416515	1356.0	1183400.0
1189500	1.5	975.0	287291.6055756428	-125.70292936404678	169.3489215173508	1220.0	0.02633286659168974	36.975356633431815	-21719102165.193462	-21.87473991737991	315580749.90163964	2338589591.9213104	-510344448.9442622	1.0991900530694802e+18	1.1981801600963287e+18	2.297370211363332e+18	118950.0	-158.87954510266985	132.90085109466474	1220.0	3686.8106598854065	775.6628201007843	613.4108631611062	1128.1587178707123	1782.98912191391	408.6017150156152	1355.0	1189500.0
1195600	1.5	980.0	287957.928902367	-158.39180046205857	133.26466534484786	1220.0	0.027596083510114593	35.23702615747909	-21732670645.29836	-18.854996191869024	365447430.2426229	2478592138.911476	-531337174.0852457	1.3237327804801436e+18	1.4218663298716024e+18	2.745599107197412e+18	119560.0	-170.93148599895204	119.21588985287667	1220.0	3705.7383139133453	779.5267009735107	613.5004733035452	1133.9215877056122	1792.2900252342224	408.58289083161486	1354.0	1195600.0
1201700	1.5	985.0	288553.430169095	-171.1024554988905	119.10025334559555	1220.0	0.02809967067956685	34.58760568418928	-22363986168.445908	-16.425595059942015	421089389.0098362	2628345724.2229495	-554565004.4852458	1.6096708668518564e+18	1.705418181305877e+18	3.3150890483830436e+18	120170.0	-186.2418713424255	106.20171008716369	1220.0	3724.5518510341644	783.472286939621	613.5252107992482	1139.5928814411163	1801.4866826534271	408.5914623564296	1353.0	1201700.0
1207800	1.5	990.0	289103.5851124039	-181.81473480261943	110.03098866178485	1220.0	0.028418449666210113	34.18840794432964	-23076521500.53774	-14.204196063807762	483594048.6819669	2778000538.8590155	-576852496.2622951	1.963775744893494e+18	2.0590977822190953e+18	4.022873529591e+18	120780.0	-197.77690381834205	94.04756093985341	1220.0	3743.320328950882	787.3453061580658	613.6062490261545	1145.3392415046692	1810.635781288147	408.59614532834115	1352.0	1207800.0
1213900	1.5	995.0	289598.10403354216	-194.54282529961563	98.90378422765	1220.0	0.028834440175280265	33.68074961473672	-23675970469.350815	-11.951747637107724	552997983.5278683	2923419909.8754106	-598388171.2262292	2.3440047375738926e+18	2.4349716571075415e+18	4.778976394456122e+18	121390.0	-213.23745420813873	81.43213621827924	1220.0	3762.3660979270935	791.2478270530701	613.6636125857352	1151.143340587616	1819.9749302864075	408.56670429444165	1351.0	1213900.0
1220000	1.5	1000.0	290025.600015435	-208.0614628876329	85.49919637857253	1220.0	0.029366402406403036	33.052519820472135	-24214171997.16721	-9.705259031936771	628224147.0950814	3067598840.865576	-620998768.2622951	2.7545133024135747e+18	2.834320260712741e+18	5.588833560422593e+18	122000.0	-227.16914178963054	68.20883849106481	1220.0	3781.1620829105377	795.1332218647003	613.733631775026	1156.8646566867828	1829.1642043590546	408.5693932551954	1350.0	1220000.0
1226100	1.5	1005.0	290361.1388285629	-229.6451649402708	67.10776262558461	1220.0	0.03015158527307903	32.16575201413553	-24568338280.918034	-7.383541720421588	706559335.7639341	3202147271.3442616	-644224525.7442617	3.2259559044811346e+18	3.27180772035787e+18	6.497763617629096e+18	122610.0	-237.08277067206208	64.00973108248425	1220.0	3800.059366941452	799.0561957359314	613.7741032698011	1162.6025166511536	1838.400654554367	408.5633803270752	1349.0	1226100.0
1232200	1.5	1010.0	290617.11135843745	-253.23107014767115	51.1945059749023	1220.0	0.03086902183059311	31.394936434588868	-25043782884.301643	-5.388267221020873	784688924.6426226	3340034567.97377	-669973485.4295081	3.6845713015333683e+18	3.6940616888334674e+18	7.378632990817452e+18	123220.0	-304.9921407117597	34.94182487853596	1220.0	3819.1197578907013	803.114622592926	613.7106536657167	1168.308213710785	1847.6969215869904	408.55368101962557	1348.0	1232200.0
1238300	1.5	1015.0	290800.1427857051	-293.41553384344854	36.6062854535277	1220.0	0.031562589423957496	30.6830785512469	-25592362927.422928	-3.614924110838624	858934856.0786879	3476065834.386885	-698047597.9540982	4.1604387655784064e+18	4.1082323650577976e+18	8.26867112477815e+18	123830.0	-280.9921663831549	40.37135429322931	1220.0	3838.0119078159332	807.0197095870972	613.7644398467356	1174.084442615509	1856.907755613327	408.54608623658027	1347.0	1238300.0
1244400	1.5	1020.0	291012.7103981785	-273.6945386605531	42.51352249467816	1220.0	0.03068456886324205	31.589670868666808	-27341795056.05248	-3.215702474434845	936942040.865574	3652740665.9147496	-726888400.5770489	4.871108959664787e+18	4.795346545425392e+18	9.666455510047017e+18	124440.0	-320.3452623479122	33.62466221020325	1220.0	3856.8573467731476	810.8992595672607	613.8370384819829	1179.8811104297638	1866.076976776123	408.5414061430868	1346.0	1244400.0
1250500	1.5	1025.0	291188.0599955688	-303.8107716960014	35.069919478067234	1220.0	0.031602014869844874	30.64355197346025	-27436312881.52129	-1.6197005310508068	1007294418.3606559	3755769604.6163917	-748352856.1311467	5.309037542924372e+18	5.18966407649926e+18	1.0498701604102578e+19	125050.0	-307.1274226700142	35.39201515208537	1220.0	3875.699372768402	814.7392315864563	613.9387679000224	1185.6204555034637	1875.339685678482	408.53194498545065	1345.0	1250500.0
1256600	1.5	1030.0	291380.46542878123	-312.3460542087801	38.48108664247978	1220.0	0.031081269895461224	31.17371759144337	-29093745962.806572	-1.4291923164222107	1070444525.2196722	3937688732.1180305	-781882218.4918038	5.991769352482089e+18	5.821664611515313e+18	1.1813433980219701e+19	125660.0	-308.8988484137014	35.693998506386535	1220.0	3894.8978629112244	818.7075757980347	613.9432623547572	1191.3697786331177	1884.820508480072	408.49228516979673	1344.0	1256600.0
1262700	1.5	1035.0	291553.7172087111	-304.94119817308444	34.650355985967416	1220.0	0.03158795207592427	30.657639520169486	-29501529678.89837	-0.6752032352886239	1124086777.914756	4052454431.0557365	-803884137.9672128	6.365282345864433e+18	6.172468413404844e+18	1.2537750754763102e+19	126270.0	-315.7331952346346	33.873474405852626	1220.0	3913.7927968502045	822.6336586475372	613.9792539371463	1197.1096024513245	1894.0495357513428	408.4875425514935	1343.0	1262700.0
1268800	1.5	1040.0	291750.50639653305	-312.66132588349825	39.35783756439685	1220.0	0.030880695184168368	31.3826906757161	-31227083386.54427	-0.8880351598389811	1181445093.350819	4233413009.2065587	-833583307.8557371	7.04316869284564e+18	6.841672041432482e+18	1.3884840726166974e+19	126880.0	-313.89562571707233	34.274127847710055	1220.0	3932.6314868927	826.5360677242279	614.032490315151	1202.849523305893	1903.2458958625793	408.487128943279	1342.0	1268800.0
1274900	1.5	1045.0	291936.3817821792	-327.0287679034616	37.17507712922247	1220.0	0.031426141525056954	30.82064203467905	-31795152855.71149	-0.2830388423482903	1226729655.3967235	4367016461.8491745	-861960531.8295089	7.509698293483086e+18	7.241586435921857e+18	1.4751284741121044e+19	127490.0	-307.29061849459464	37.86056809625678	1220.0	3951.6172800064087	830.5329027175903	614.0154090600838	1208.5835103988647	1912.5008668899536	408.479824921447	1341.0	1274900.0
1281000	1.5	1050.0	292128.8928347916	-303.7067700623503	38.5022105224945	1220.0	0.03121272698172817	31.0382131489311	-33005654120.078667	-0.46051996572584364	1267614503.6590161	4526962875.173769	-888897603.7770495	8.075039979399973e+18	7.796462031074504e+18	1.587150201317821e+19	128100.0	-333.3465709866147	33.993033963260764	1220.0	3970.7831387519836	834.496170759201	614.0231890265392	1214.3983044624329	1921.8886635303497	408.4447670360463	1340.0	1281000.0
1287100	1.5	1055.0	292340.9446077761	-332.6926635413894	42.41035459689579	1220.0	0.030757706946621097	31.51217659806254	-34644635852.80006	-0.492766393745531	1325783003.488526	4709751478.977052	-920728390.9245906	8.783527076025882e+18	8.478879050002574e+18	1.7262406117016048e+19	128710.0	-317.9669924179302	35.10031564537599	1220.0	3989.610541820526	838.3671426773071	614.0984943134457	1220.1191263198853	1931.1242728233337	408.44195035837134	1339.0	1287100.0
1293200	1.5	1060.0	292509.34384363866	-321.2239955096085	33.67984717250291	1220.0	0.031544819118613315	30.700926742989015	-34820645444.82618	-0.07710956079793764	1355253168.6819687	4830958109.37705	-946019273.9672126	9.085434983886898e+18	8.724055803382271e+18	1.7809490786367914e+19	129320.0	-310.3589421413577	34.86186025953872	1220.0	4008.3978428840637	842.2547354698181	614.1609874255631	1225.8311882019043	1940.3119192123413	408.4464776628945	1338.0	1293200.0
