Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/vf0	loss/vf1	loss/vf_total	loss/kl	loss/step_size	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
8710800	1.5	7140.0	2263399.023899854	-2.6705845228367635	332.9677687585685	1220.0	0.013533518607932771	72.8906140354248	-0.0885334898409269	0.00015333343673445968	-0.001196094527258773	0.004383340710774064	0.023032113909721375	0.027415454853326082	0.0008806644036667421	1.9974565505981445	-6.531743407249451	28560.0	-2.6672319058766165	332.9678811231438	1220.0	18218.140293121338	1965.4273748397827	443.2013164928104	10916.55346608162	5336.159452199936	535.9597529223458	1193.0	8710800.0
8735200	1.5	7160.0	2270058.380413213	-2.668325610374393	332.9678256679373	1220.0	0.013503229803198385	73.05635648466408	-0.24575452963836852	0.00010973627757177029	-0.003316998208000521	0.004382328246720135	0.02274587471038103	0.027128202840685844	0.0007859880133764818	0.7312853783369064	-6.573180079460144	28640.0	-2.6761849958131925	332.9675139373007	1220.0	18253.19739317894	1969.040002822876	443.6273507636691	10937.338557243347	5346.818833112717	536.423211260119	1192.0	8735200.0
8759600	1.5	7180.0	2276717.7302834047	-2.676461185944904	332.967493509594	1220.0	0.013473081899423221	73.22206793256484	-0.08376317064109884	-1.0590728822729156e-05	-0.0011286908176568952	0.004524409072473645	0.022506662644445896	0.027031071949750185	0.0009332889458164573	2.298616051673889	-6.582178235054016	28720.0	-2.678796465576072	332.9673666004129	1220.0	18288.105844020844	1972.6199598312378	444.0591790802626	10958.205555200577	5357.280328989029	536.8886996180985	1191.0	8759600.0
8784000	1.5	7200.0	2283377.0752231195	-2.681629605969446	332.9672469857479	1220.0	0.013443066534883889	73.38778922986542	-0.1654882006383822	-4.7555986828706764e-05	-0.0022253082315672468	0.004297917475923896	0.02260018326342106	0.02689810050651431	0.0007179230087785982	1.241266205906868	-6.578268051147461	28800.0	-2.6798191065629307	332.96732484643314	1220.0	18323.047709941864	1976.2908489704132	444.46899122040634	10978.945536136627	5367.811324834824	537.3542944761207	1190.0	8784000.0
8808400	1.5	7220.0	2290036.4212350436	-2.6804725082060203	332.96730059621086	1220.0	0.013413180940414613	73.55353092173296	-0.10736602156132946	1.5259218927865525e-05	-0.0014399151513407316	0.004306521965190768	0.02261870540678501	0.026925227604806423	0.0009361055708723143	1.9029885828495026	-6.5681833028793335	28880.0	-2.676742809844673	332.96745722904603	1220.0	18357.96919107437	1980.0332679748535	444.8612123072604	10999.697699069977	5378.238224029541	537.8211296807305	1189.0	8808400.0
8832800	1.5	7240.0	2296695.771702953	-2.676055089139717	332.9675233954695	1220.0	0.013383424324548508	73.71929274227321	-0.08139132202648725	-0.0006587991633425494	-0.0010981115185559054	0.004398170625790954	0.022714621387422085	0.027112791780382395	0.0009582238126313314	2.839767634868622	-6.557296633720398	28960.0	-2.6838018875715774	332.9671741001676	1220.0	18393.278889894485	1983.6323289871216	445.28413209065747	11020.69297003746	5388.953590869904	538.2687535173576	1188.0	8832800.0
8857200	1.5	7260.0	2303355.115108627	-2.6833995310170202	332.96717028367823	1220.0	0.013353811600721223	73.88498639189962	-0.136114496045181	9.014334769774646e-05	-0.0018164435963793774	0.004179370007477701	0.02350644627586007	0.027685816399753094	0.0008064682333497331	1.3746401965618134	-6.546905994415283	29040.0	-2.694707614362004	332.96672207348524	1220.0	18427.987421274185	1987.1842062473297	445.71610282301185	11041.447236061096	5399.355978965759	538.7328030241576	1187.0	8857200.0
8881600	1.5	7280.0	2310014.4500353877	-2.693797149200556	332.96674633804514	1220.0	0.013324326343169	74.05069856778698	-0.08318968756032774	0.0001258073866793885	-0.001106770217655012	0.004157580784521997	0.02237745001912117	0.026535029988735914	0.0005187243514228612	1.0943365395069122	-6.541906476020813	29120.0	-2.70085924031257	332.96646406926527	1220.0	18462.9771130085	1990.8700392246246	446.1165131330761	11062.099996089935	5410.007077693939	539.1902784638572	1186.0	8881600.0
8906000	1.5	7300.0	2316673.779229588	-2.701215692995079	332.9664597100201	1220.0	0.01329496981757777	74.21641746624074	-0.056014117420815523	-0.00023879520132275012	-0.0007478807713660052	0.004139837925322354	0.02307762298732996	0.02721746126189828	0.0008564471791032702	3.1761983036994934	-6.5505982637405396	29200.0	-2.708642147655301	332.96613461296835	1220.0	18497.636787891388	1994.4391791820526	446.54156882600324	11082.754986286163	5420.442622423172	539.6529939931145	1185.0	8906000.0
8930400	1.5	7320.0	2323333.101714136	-2.70840973959887	332.96612422741475	1220.0	0.013265742825221673	74.38213375422418	-0.22752228318667989	-0.0005690776160918176	-0.0030258013423365426	0.004134756745770574	0.022495095152407885	0.026629851665347815	0.0008916670776670799	0.9729981422424316	-6.561538934707642	29280.0	-2.7029181421531154	332.96637369356984	1220.0	18533.259567022324	1998.2875730991364	446.90264405487335	11103.75454735756	5431.217446565628	540.0916314392329	1184.0	8930400.0
8954800	1.5	7340.0	2329992.4275287455	-2.7036026613970305	332.966290730462	1220.0	0.013236636723814399	74.5478918750465	-0.07357525038670332	-0.0012395372726194953	-0.0009902961499661522	0.004119143821299076	0.022707007825374603	0.02682615164667368	0.0008316819730680436	2.7077193558216095	-6.575298190116882	29360.0	-2.694356175091591	332.9667292332935	1220.0	18567.987415075302	2001.9123239517212	447.312296990283	11124.432432174683	5441.642658948898	540.550489524109	1183.0	8954800.0
8979200	1.5	7360.0	2336651.763305694	-2.693087202591055	332.9667888474162	1220.0	0.013207652248971559	74.71368333670861	-0.1853993870317936	-6.783356352257908e-05	-0.002449586612242954	0.004050670773722231	0.022570323664695024	0.026620994322001934	0.0009598125907359645	1.228421837091446	-6.5831663608551025	29440.0	-2.6977759126404024	332.9665919884428	1220.0	18603.229254245758	2005.530422925949	447.7219541202413	11145.343489170074	5452.3553421497345	540.9906572745058	1182.0	8979200.0
9003600	1.5	7380.0	2343311.09551916	-2.6977828743690258	332.9666106733116	1220.0	0.013178814731572073	74.87935792164461	-0.14676529797129945	-0.00029323562958943894	-0.0019380571593612533	0.003973781131207943	0.022816593758761883	0.026790374889969826	0.0007927552942419425	1.2451421022415161	-6.575471878051758	29520.0	-2.7009292746186113	332.96646443146597	1220.0	18637.857918024063	2009.090567111969	448.1430627063523	11166.041596889496	5462.725754022598	541.4472287692538	1181.0	9003600.0
9028000	1.5	7400.0	2349970.4245652924	-2.7016048496217504	332.96645230663376	1220.0	0.013150094095926311	75.04508322946404	-0.09439812712859919	0.00017544706865907367	-0.0012390370401054174	0.003922680567484349	0.023295795544981956	0.02721847640350461	0.0009060377342393622	2.253465414047241	-6.56795871257782	29600.0	-2.6971866052732523	332.9666211008336	1220.0	18672.865420103073	2012.7066059112549	448.55022453272886	11186.700977802277	5473.457836389542	541.891593032689	1180.0	9028000.0
9052400	1.5	7420.0	2356629.7563590393	-2.697794849509744	332.96658968734573	1220.0	0.013121493446865636	75.21083713141452	-0.07809827827772153	-4.224659919704888e-05	-0.0010253203634472408	0.003881677461322397	0.022163153160363436	0.026044830679893494	0.0007349240040639415	1.8916548192501068	-6.572194814682007	29680.0	-2.696540266277578	332.9666567755388	1220.0	18707.68916106224	2016.2507719993591	448.9719297676171	11207.440034866333	5483.9983541965485	542.3379213340663	1179.0	9052400.0
9076800	1.5	7440.0	2363289.088964426	-2.697433614861133	332.96663026932197	1220.0	0.013093021777818546	75.3765627957744	-0.051885430486109385	-0.0005622715038127168	-0.0006866989050382244	0.004054982797242701	0.02223078068345785	0.026285763829946518	0.0007156335632316768	2.79173743724823	-6.582963943481445	29760.0	-2.684743101271323	332.9671589825959	1220.0	18743.408474206924	2019.8399817943573	449.3821333280312	11228.203959941864	5495.364532470703	542.7549750591877	1178.0	9076800.0
9101200	1.5	7460.0	2369948.4325170424	-2.684393233748554	332.9671776308134	1220.0	0.013064658725820947	75.5423744306159	-0.10153379427421783	-0.003772229456961096	-0.0013757871909750863	0.003956800908781588	0.02291023265570402	0.026867033448070288	0.0009200638596666977	1.9735439121723175	-6.569313168525696	29840.0	-2.709330664034047	332.9661741732487	1220.0	18778.537743091583	2023.688580751419	449.7332290436021	11248.941351175308	5505.907811164856	543.1979668582601	1177.0	9101200.0
9125600	1.5	7480.0	2376607.7565042973	-2.708618765771859	332.9661993627327	1220.0	0.013036449254430782	75.7080038807441	-0.06407847477581186	-7.839046360846869e-05	-0.0008363777407434103	0.003750586707610637	0.022166959941387177	0.02591754635795951	0.0009061144228326157	2.720759332180023	-6.574101805686951	29920.0	-2.7142523818143043	332.9659228157358	1220.0	18813.678056955338	2027.19193816185	450.15964340676146	11269.83245921135	5516.653659582138	543.6277691126398	1176.0	9125600.0
9150000	1.5	7500.0	2383267.074044766	-2.7161765099432302	332.9658770234333	1220.0	0.0130083465567213	75.87372070229084	-0.24271339858653107	-0.0002950423451943962	-0.0031611379792323424	0.0037194900796748698	0.02214985154569149	0.025869342032819986	0.000728044135030359	0.6160696446895599	-6.564455032348633	30000.0	-2.7128972759581576	332.9659755032369	1220.0	18848.4328520298	2030.7561411857605	450.57108603189084	11290.565991401672	5527.110719442368	544.0703943428808	1175.0	9150000.0
9174400	1.5	7520.0	2389926.3930522567	-2.713484630004541	332.9659503745414	1220.0	0.012980360184897986	76.03946468014432	-0.17876832296125222	-2.3958839769799845e-05	-0.0023207882787033285	0.0036819406086578965	0.022601507604122162	0.026283448096364737	0.0007186060902313329	1.0502974092960358	-6.558742165565491	30080.0	-2.715300519392036	332.96587093187895	1220.0	18883.61595606804	2034.3666224479675	450.9708279110665	11311.464264392853	5537.785069227219	544.499034843879	1174.0	9174400.0
9198800	1.5	7540.0	2396585.709593114	-2.717349796415483	332.965827042872	1220.0	0.012952498096614076	76.20518409197149	-0.07527431071354229	-0.0006655921240444063	-0.0009836114462233366	0.0036247813841328025	0.022283706348389387	0.0259084883145988	0.0006523833799292333	1.7091176807880402	-6.5611361265182495	30160.0	-2.7201928539568385	332.96570041633464	1220.0	18918.589563131332	2037.960964679718	451.372727909225	11332.283927440643	5548.344671010971	544.932313767259	1173.0	9198800.0
9223200	1.5	7560.0	2403245.022683522	-2.7205255823826437	332.9656545204018	1220.0	0.012924754562937901	76.37090829310819	-0.1929967003181332	0.0002665705691792253	-0.002490989699492796	0.0035886980476789176	0.022219744510948658	0.025808443315327168	0.0009472014644416049	1.192384958267212	-6.558250665664673	30240.0	-2.7223687215122725	332.96560957409974	1220.0	18953.807911157608	2041.5714795589447	451.76963394847945	11352.939432621002	5559.296998977661	545.3566142658377	1172.0	9223200.0
9247600	1.5	7580.0	2409904.3343109605	-2.7233896439605134	332.9655813719255	1220.0	0.01289712880507117	76.53663742637032	-0.1288255282515891	-0.0004441257568456036	-0.0016672074216703137	0.0035833402653224766	0.022341350559145212	0.02592469099909067	0.0008023825357668102	1.5766378343105316	-6.5701292753219604	30320.0	-2.726262352027019	332.96547682463154	1220.0	18988.735503196716	2045.2012856006622	452.1608736073154	11373.685015678406	5569.849201917648	545.7893188775374	1171.0	9247600.0
9272000	1.5	7600.0	2416563.6425059177	-2.727206690039144	332.9654097478677	1220.0	0.012869621721290758	76.70236155004136	-0.12027164905041943	-0.0010454054911941402	-0.0015613046516365636	0.0036688190302811563	0.02300034835934639	0.026669167447835207	0.0008223878976423293	1.2291811257600784	-6.5916712284088135	30400.0	-2.718261626899773	332.96576468104524	1220.0	19023.959202051163	2048.7986402511597	452.5578950434757	11394.605357646942	5580.555204153061	546.2098556443239	1170.0	9272000.0
9296400	1.5	7620.0	2423222.9559123353	-2.7190296756276364	332.96567032088285	1220.0	0.012842223839492002	76.86813347115408	-0.05920786513840426	0.0007926595459986086	-0.0007501811715653339	0.0034576624166220427	0.022046272177249193	0.02550393482670188	0.0007694584855926223	3.1184897422790527	-6.598620176315308	30480.0	-2.729919940991776	332.96532657205233	1220.0	19058.853800296783	2052.4018983840942	452.9522218489118	11415.366487503052	5591.085414409637	546.6395961731705	1169.0	9296400.0
9320800	1.5	7640.0	2429882.263215039	-2.7290893701526366	332.9653651351756	1220.0	0.012814955592489671	77.0338248371348	-0.07511925771343897	-0.00030623826900588735	-0.0009665744117483555	0.0034286656882613897	0.02246251329779625	0.025891178753226995	0.0008842372189974412	2.8923197984695435	-6.630700945854187	30560.0	-2.732821990154737	332.9651767998392	1220.0	19094.12971997261	2055.999674320221	453.34637531407947	11436.416636228561	5601.713409423828	547.0553385275037	1168.0	9320800.0
9345200	1.5	7660.0	2436541.564356574	-2.735752421268603	332.9650570767384	1220.0	0.01278779868654894	77.19954196275131	-0.1018077361363865	-0.0004765159032211197	-0.001307990408891846	0.0033563169999979436	0.02295404113829136	0.02631035866215825	0.0008876322826836258	2.174757570028305	-6.661113381385803	30640.0	-2.7393975751197956	332.9649628240473	1220.0	19129.18303012848	2059.6202623844147	453.73412617241866	11457.196327209473	5612.366440534592	547.477409184692	1167.0	9345200.0
9369600	1.5	7680.0	2443200.863431668	-2.739619834582253	332.9649537547039	1220.0	0.012760754978198183	77.36526927352693	-0.13051535434532013	-8.614821383251536e-05	-0.0016665737294080385	0.003302621189504862	0.022010259795933962	0.02531288145110011	0.0009419812267879024	1.856582909822464	-6.67543351650238	30720.0	-2.7444324053519438	332.9647545940159	1220.0	19164.467350959778	2063.193347454071	454.1309718530186	11478.287897109985	5622.986106395721	547.8890051161839	1166.0	9369600.0
9394000	1.5	7700.0	2449860.158353712	-2.7443323168455813	332.96474610219803	1220.0	0.012733826275525693	77.53099126395274	-0.22548316764782683	7.005849744257109e-05	-0.0028703713894167593	0.0033799195080064237	0.022394283208996058	0.025774202309548855	0.0009587939857738093	1.0699534863233566	-6.676157116889954	30800.0	-2.749079982652832	332.9645661128264	1220.0	19199.523374080658	2067.000478744507	454.4749794013547	11499.09181714058	5633.431078195572	548.3138739920934	1165.0	9394000.0
9418400	1.5	7720.0	2456519.44894517	-2.7502110517081126	332.9645295728964	1220.0	0.012707011076602477	77.69671270227411	-0.08206501884905038	-9.521509659549121e-05	-0.0010440110091568533	0.0032001687795855105	0.0224609081633389	0.025661077350378036	0.0008165439357981086	2.654928505420685	-6.693004250526428	30880.0	-2.751946693557522	332.96444734551665	1220.0	19234.943964242935	2070.520655632019	454.8807554457875	11520.352177143097	5644.071131467819	548.7163670261529	1164.0	9418400.0
9442800	1.5	7740.0	2463178.7380023445	-2.7512346993807792	332.96445285874586	1220.0	0.01268030745866442	77.86244109299595	-0.08177984347108236	2.4563444337710738e-05	-0.0010366820430939283	0.0032918286160565913	0.022986407857388258	0.02627823641523719	0.0008496639493387192	2.5354179739952087	-6.718472838401794	30960.0	-2.7520251266424354	332.9644439659228	1220.0	19269.740663051605	2074.0466055870056	455.2838868019293	11541.15622997284	5654.53782749176	549.1374740934582	1163.0	9442800.0
9467200	1.5	7760.0	2469838.0254549105	-2.7539995273428866	332.96437262829454	1220.0	0.01265371587454459	78.02816926778753	-0.06601893699010475	-0.00013603291975011755	-0.000837106184240155	0.003112779464572668	0.021955103147774935	0.02506788307800889	0.0007821691979188472	2.79471755027771	-6.710163474082947	31040.0	-2.7557118986531415	332.9642989087356	1220.0	19307.280096054077	2077.6056904792786	455.6783822543358	11564.48310303688	5665.191302537918	549.4706270791056	1162.0	9467200.0
9491600	1.5	7780.0	2476497.3114478663	-2.7555979813530262	332.96429964778787	1220.0	0.012627235534259443	78.1938977685861	-0.08964540501354179	0.00023033719499462868	-0.0011290651564386245	0.0030831145122647285	0.022434895392507315	0.025518009904772043	0.0009863710583886132	2.485782504081726	-6.703297138214111	31120.0	-2.7604778678766513	332.9641048917956	1220.0	19342.255922079086	2081.298570394516	456.0422101381082	11585.268918037415	5675.688433647156	549.8883872205196	1161.0	9491600.0
9516000	1.5	7800.0	2483156.593132203	-2.760801173739964	332.9640842168309	1220.0	0.012600866940990708	78.35961903914666	-0.0641844653380943	-0.00037680148670915514	-0.0008135279350046654	0.002989835978951305	0.02228302415460348	0.02527285972610116	0.0006769009050913155	2.0792135894298553	-6.714641809463501	31200.0	-2.758574481061763	332.9641644385422	1220.0	19377.98888707161	2084.8885645866394	456.42727202001277	11606.800458908081	5686.299863576889	550.2772679591196	1160.0	9516000.0
