Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
16958000	1.5	13900.0	836585.291337572	-430.55194275151126	14.667788474972008	1220.0	0.04534783024595006	21.051771707187875	0.3447423243617757	0.06482367290857627	0.018572928802444565	0.07062314184471727	11.303563194071995	0.02361738887873101	11.327180563135355	2.8503680723778744	-0.13422640111852194	98042.0	-444.3217263467411	9.72713128536103	1220.0	25346.005474090576	3585.077009677887	473.0163384000403	20757.405910015106	1003.522554397583	779.286602027699	855.0	16958000.0
16982400	1.5	13920.0	836792.9223871318	-429.58535082914057	10.381552477989054	1220.0	0.04578356135241795	20.84190068357772	-0.8912753309816754	0.07249332046968505	-0.03748675575252659	0.25073922119856357	7.582073242106335	0.014878537208634487	7.596951748462434	1.8617511848185924	-0.13505379919041977	98089.0	-398.88525376683236	2.9597962960430557	1220.0	25380.221684217453	3589.3861377239227	473.1282550383048	20786.802119731903	1004.0334267616272	779.336797974813	854.0	16982400.0
17006800	1.5	13940.0	836842.3400411035	-383.43445681743015	2.470882698583962	1220.0	0.046626888195401145	20.446852635956756	0.04128513532750149	0.014209288774315829	0.0025875321985080763	0.033979229817285815	8.50682294115107	0.018905444447188943	8.52572837789008	2.1340196310205664	-0.13743279588983415	98136.0	-399.09453014805393	3.289446870620934	1220.0	25413.37833428383	3594.2616786956787	473.16532629787815	20814.498468637466	1004.6181869506836	779.4449366786966	853.0	17006800.0
17031200	1.5	13960.0	836892.8174121592	-383.7103714762386	2.523868552782497	1220.0	0.046608503250965314	20.455312448362925	0.045946289428529574	0.00605813869240476	0.0024238485749974695	0.010412382538445255	7.266687834516485	0.006667170600539588	7.273355012244365	1.820762600036378	-0.13945919037499332	98324.0	-404.19166531874725	3.167083445230453	1220.0	25448.072793006897	3599.0826597213745	473.20947058544306	20842.68766975403	1006.3024635314941	779.4959811004752	852.0	17031200.0
17055600	1.5	13980.0	836952.8491852874	-389.0920348425523	3.0015886564108625	1220.0	0.04646317076855276	20.522422672815537	0.010179341394216447	0.035726438413938855	0.002132928047655035	0.0717849290417012	7.445475705126496	0.006068313449740094	7.451544015965562	1.8650189384501028	-0.14309170921432213	98418.0	-423.5326499513126	5.038254320498619	1220.0	25483.09471511841	3603.497137784958	473.3068835038384	20872.413541793823	1007.1840355396271	779.5207356861556	851.0	17055600.0
17080000	1.5	14000.0	837052.6615820512	-403.3259275794261	4.990619838189003	1220.0	0.0459247509232259	20.774750649638513	0.050893442727565935	0.015853849915847016	0.0030653526573136917	0.02730940791166467	6.618945338624588	0.009624440422370793	6.628569799534818	1.6602078004086267	-0.1455610958027079	98606.0	-419.3014237704313	4.413264229515153	1220.0	25514.566169977188	3607.935618877411	473.4009085592926	20897.815895080566	1008.8146560192108	779.6726183042574	850.0	17080000.0
17104400	1.5	14020.0	837141.3539036465	-398.8968034013065	4.434616079761673	1220.0	0.046404757423467856	20.549514651579216	-0.03508676016531515	0.017257448849524203	-0.0008273650433736104	0.04602730032122621	8.344148392372945	0.006107137261077444	8.350255533313074	2.0867365091405023	-0.14741940806943485	98747.0	-397.5063109943238	2.9168451142307568	1220.0	25545.436287879944	3612.2242736816406	473.5143419698828	20923.14060497284	1010.0714092254639	779.8401797660823	849.0	17104400.0
17128800	1.5	14040.0	837186.8632386908	-381.48737236279595	2.2754667522151726	1220.0	0.04663756034246536	20.441944918578	-0.03824720020465394	0.01663146725300937	-0.0010081049120161615	0.027357285688730314	11.387985422256152	0.0034777056636348213	11.391463107251107	2.8468576796511393	-0.1468421625013047	98841.0	-381.1810260185556	4.977121023942074	1220.0	25575.55287694931	3616.436418533325	473.63752649484496	20948.206418037415	1010.9100403785706	780.0313838872723	848.0	17128800.0
17153200	1.5	14060.0	837225.0554808846	-366.62831851727714	1.9096121096914493	1220.0	0.04667693592007109	20.423856992506654	0.002931500269853053	0.02152806475382061	0.0011416976446368687	0.019121216831758544	11.0314052815133	0.004728648893317168	11.036133964011015	2.760175186268827	-0.14805812531329218	98935.0	-382.068631028412	4.365232636539327	1220.0	25605.721075296402	3620.7905197143555	473.74185020107757	20973.140637874603	1011.7899177074432	780.2253437477766	847.0	17153200.0
17177600	1.5	14080.0	837259.9482510777	-367.3697680630577	1.744638509652334	1220.0	0.0466946478359697	20.415730631759526	-0.014605275493987078	0.010316220104714176	-0.000200275902900566	0.009245359917800436	9.182742803654769	0.0029336157839428244	9.185676409843122	2.2962188359270694	-0.1522670403281425	99123.0	-385.3163845943926	2.887213547294401	1220.0	25636.443071126938	3625.064284801483	473.85642434036686	20998.00945687294	1013.3693294525146	780.3963652959153	846.0	17177600.0
17202000	1.5	14100.0	837289.5570545032	-368.8628397061278	1.48044017127723	1220.0	0.04672348973634286	20.40251093492641	-0.06347663383534616	0.024245271295745007	-0.0018330262814421777	0.03272994448916312	8.938887819330745	0.002324796673108605	8.94121263889557	2.2334701342785612	-0.1562780314620505	99217.0	-403.47726773122895	2.834386940413514	1220.0	25668.818593025208	3629.627107858658	473.9329823373654	21024.876648902893	1014.3148362636566	780.5186506763547	845.0	17202000.0
17226400	1.5	14120.0	837344.0478182109	-385.64211994942093	2.724538185383429	1220.0	0.04631830197974918	20.58973790613503	-0.04385457156186406	0.019101311241322798	-0.0011465289497117393	0.032764641316244326	7.374390338329561	0.003891546554130282	7.378281897686898	1.8434239456839596	-0.16156549054257416	99358.0	-397.0743431551473	2.7950489659115823	1220.0	25701.50787806511	3634.3211908340454	473.99222840969344	21051.57720184326	1015.6094853878021	780.6341716394627	844.0	17226400.0
17250800	1.5	14140.0	837391.899267155	-381.9020683066412	2.392572447205466	1220.0	0.04662183736799517	20.44917610403912	-0.2428064428349125	0.036380661894230455	-0.009623949035502689	0.13659524440918952	7.8169846839093164	0.002720216216093445	7.819704877569322	1.945302272096593	-0.16666070134081742	99452.0	-364.3567051496467	18.332547015193988	1220.0	25733.341360092163	3638.883739709854	474.0684570861143	21077.943811893463	1016.5138084888458	780.7749932764135	843.0	17250800.0
17275200	1.5	14160.0	837479.5288449976	-353.53090711238076	4.38147889213173	1220.0	0.045979225240210315	20.74895281022412	-0.09974334373119031	0.0341339879669249	-0.0030166673095209247	0.03043371437246257	10.034370777454784	0.008322897134348752	10.042693665687073	2.5076567441859137	-0.16587165632146467	99499.0	-374.57311066753414	8.338390017230077	1220.0	25765.096764087677	3643.5282418727875	474.1338299911319	21104.509845733643	1017.058676481247	780.9211169927631	842.0	17275200.0
17299600	1.5	14180.0	837523.474654177	-363.90303617152426	2.1972904589648645	1220.0	0.046639177620845275	20.441201389302634	-0.07455078766066975	0.05454544672504702	-0.0009330326022459726	0.11355018605567276	7.52055282795683	0.003612922447575057	7.524165772377176	1.8801084122759233	-0.1634799016917005	99546.0	-398.99424191303075	2.9120097792749724	1220.0	25798.092975139618	3648.1650919914246	474.2000310779977	21132.329197645187	1017.598685503006	781.0228589124051	841.0	17299600.0
17324000	1.5	14200.0	837576.7331369787	-384.7408518456631	2.6629241400842067	1220.0	0.04648648649391202	20.511627903540575	-0.8394647335752528	0.07982354479386135	-0.0353130499261415	0.1621373591255991	7.062683846088166	0.004812247590459092	7.0674960866887515	1.7315609734109103	-0.1587255609796402	99593.0	-324.1438697025796	63.00709347495673	1220.0	25829.573553085327	3652.7634768486023	474.2710583315996	21158.688329458237	1018.1217467784882	781.1763702915646	840.0	17324000.0
17348400	1.5	14220.0	837952.8416978825	-322.2643065665412	18.80542804519302	1220.0	0.041849596772696326	22.89509283521756	-0.3510945737361908	0.13863931304002383	-0.008891166270165724	0.28522123961630175	11.537714521935644	0.029852584182740526	11.567567155716267	2.8830006325498547	-0.146021545884457	99640.0	-273.1994312828041	117.51799698752187	1220.0	25860.96570110321	3657.2618720531464	474.3548755030987	21185.070929527283	1018.6328995227814	781.3291031788282	839.0	17348400.0
17372800	1.5	14240.0	838723.3166885668	-285.2514246842713	38.52374953421348	1220.0	0.03959282337728027	24.257102542826853	0.002588900152910893	0.006308659350132926	0.00035227949701826	0.0029800699044147797	7.487869209431584	0.035876604143847184	7.523745825950141	1.8812887364245472	-0.14210985482056088	99828.0	-274.057194801036	115.67477959305329	1220.0	25893.596393108368	3661.8215289115906	474.43054946382784	21211.49002456665	1020.284839630127	781.4400832197196	838.0	17372800.0
17397200	1.5	14260.0	839491.5944380119	-286.2541363462269	38.41388747225341	1220.0	0.042921707711071934	22.298234234562933	2.3358304996954957	0.06878273075377132	0.10321009970833969	0.10544462873293284	5.4842724800109846	0.03686426401613875	5.521136748029833	1.4834942963529136	-0.14347269322643888	99922.0	-339.5673933435028	43.60915968501096	1220.0	25925.481549978256	3666.5690178871155	474.4817270622455	21237.756799459457	1021.1557326316833	781.5835555720925	837.0	17397200.0
17421600	1.5	14280.0	839733.4319241294	-337.49563764375546	12.091874305875429	1220.0	0.045480532382864425	20.98742951339697	0.11019805319448743	0.1352219341441672	0.01116183070388541	3.1261284507494023	4.296819539780314	0.05947872980477962	4.356298269109523	1.1002363968402786	-0.13324768492516045	99969.0	-444.1586334741651	10.943071061155377	1220.0	25956.826464891434	3671.127860069275	474.55715692973035	21264.05157160759	1021.6470332145691	781.7390115933064	836.0	17421600.0
17446000	1.5	14300.0	839950.9091507538	-430.3721742333736	10.873861331219931	1220.0	0.04559710730733621	20.931215795329805	-0.08365366084778561	0.0940547908973345	0.0004742612813926567	0.11692978739193541	10.705489290521497	0.02060967992911947	10.72609892297298	2.681998992219884	-0.13123663181954245	100016.0	-423.64113252341855	7.381431220168702	1220.0	25990.70576930046	3676.3402042388916	474.5480295834543	21292.132066488266	1022.2334985733032	781.8281881746999	835.0	17446000.0
17470400	1.5	14320.0	840095.9808422761	-412.90929820123773	7.253584576121061	1220.0	0.045970504290400796	20.753078749862926	-0.01420666174368656	0.027444423093784164	0.0006085466066021468	0.023470224327975835	4.613913953727018	0.012580970222962663	4.626494921691027	1.1572322739776995	-0.13156808500594275	100157.0	-414.06293124264926	5.387503359125318	1220.0	26023.304175138474	3680.921045064926	474.62034056456775	21318.87840771675	1023.5047223567963	781.9398628288803	834.0	17470400.0
17494800	1.5	14340.0	840202.0578001144	-403.4121888278658	5.303847891911749	1220.0	0.046173394179690665	20.657493839598416	0.028949162229261492	0.038555482342997764	0.0031169186879466907	0.05753676236874643	6.528806351600809	0.011806903961808122	6.540613265747721	1.6382702208579853	-0.13130817800126177	100204.0	-399.9264599868462	3.5660417130731257	1220.0	26054.824748039246	3685.4750397205353	474.6959296006142	21345.30260372162	1024.0471045970917	782.0880011319255	833.0	17494800.0
17519200	1.5	14360.0	840267.7337436287	-389.08287394062506	3.28379717571908	1220.0	0.04638781945898483	20.55738320237664	-0.039730600616399284	0.013179728003377293	-0.001231636871353618	0.03484139304627922	8.679913672995061	0.008170861344625975	8.688084490755777	2.1707894802093506	-0.1308226582217724	100251.0	-385.3406593737459	3.3356867731099524	1220.0	26086.013208150864	3690.017596721649	474.7728036734762	21371.429494857788	1024.5661165714264	782.2469830749355	832.0	17519200.0
17543600	1.5	14380.0	840303.6778569601	-375.5997116593016	1.7972056665672702	1220.0	0.0465479954666669	20.483202229752337	-0.005702434870553146	0.016258845512292026	0.0004913798036076189	0.016783144586952396	9.931061206979956	0.003867465011934016	9.934928678451703	2.484223544597625	-0.12927496694820986	100439.0	-394.98873680683874	2.9982951024307716	1220.0	26118.61682510376	3694.749360561371	474.82517183072116	21397.671324014664	1026.1961405277252	782.3628117558542	831.0	17543600.0
17568000	1.5	14400.0	840353.5989051709	-383.78906804531164	2.4960524105431907	1220.0	0.0463208994113706	20.588527267553992	-0.04976781861896211	0.010145025448345233	-0.0018353634358136651	0.023311414002896637	9.160394090287232	0.004176962330560894	9.164571055283792	2.2893074049171824	-0.12997793496077784	100580.0	-390.5079655791526	3.524135325963422	1220.0	26150.720732212067	3699.4588005542755	474.8802716053455	21423.85091495514	1027.411016702652	782.4949908596424	830.0	17568000.0
